Id,ActivityDate,StepTotal,Calories,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,MinutesLogged,MinutesNOTLogged,HoursNOTLogged
8253242879,4/22/2016,2824,1651,1320,120,0,0,0.00,1.87,0.00,0.00,1440,0,0.00
8253242879,4/23/2016,9282,2132,1193,191,26,30,0.00,3.13,1.04,2.09,1440,0,0.00
8253242879,4/24/2016,8905,1976,1313,82,4,41,0.00,1.34,0.19,5.60,1440,0,0.00
8253242879,4/25/2016,6829,1909,1261,118,54,7,0.00,1.77,2.39,0.36,1440,0,0.00
8253242879,4/26/2016,4562,1813,1299,108,14,19,0.00,1.37,0.49,1.18,1440,0,0.00
8253242879,4/27/2016,10232,2008,1286,104,5,45,0.00,1.70,0.23,6.24,1440,0,0.00
8253242879,4/28/2016,2718,1580,1393,20,16,11,0.00,0.34,0.78,0.67,1440,0,0.00
8253242879,4/29/2016,6260,1854,1257,136,14,16,0.00,2.40,0.54,1.29,1423,17,0.28
8253242879,4/30/2016,0,0,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8378563200,4/12/2016,7626,3635,723,156,15,65,0.00,4.50,0.71,0.83,959,481,8.02
8378563200,4/13/2016,12386,4079,680,169,14,116,0.00,4.21,0.65,4.96,979,461,7.68
8378563200,4/14/2016,13318,4163,699,174,21,123,0.00,3.91,1.03,5.62,1017,423,7.05
8378563200,4/15/2016,14461,3666,729,190,23,60,0.00,5.41,1.15,4.91,1002,438,7.30
8378563200,4/16/2016,11207,3363,563,142,21,64,0.00,2.44,1.07,5.37,790,650,10.83
8378563200,4/17/2016,2132,2572,599,93,0,0,0.00,1.69,0.00,0.00,692,748,12.47
8378563200,4/18/2016,13630,4157,720,174,10,117,0.00,5.20,0.56,5.05,1021,419,6.98
8378563200,4/19/2016,13070,4092,737,154,19,120,0.00,4.18,0.88,5.30,1030,410,6.83
8378563200,4/20/2016,9388,3787,763,169,8,82,0.00,4.78,0.44,2.23,1022,418,6.97
8378563200,4/21/2016,15148,4236,677,145,16,137,0.00,4.29,0.82,6.90,975,465,7.75
8378563200,4/22/2016,12200,4044,769,159,12,113,0.00,4.18,0.59,4.91,1053,387,6.45
8378563200,4/23/2016,5709,2908,740,136,10,19,0.00,2.48,0.52,1.52,905,535,8.92
8378563200,4/24/2016,3703,2741,734,135,0,0,0.00,2.94,0.00,0.00,869,571,9.52
8378563200,4/25/2016,12405,4005,692,141,16,117,0.00,3.92,0.87,5.05,966,474,7.90
8378563200,4/26/2016,16208,3763,593,161,18,90,0.00,4.42,0.92,7.51,862,578,9.63
8378563200,4/27/2016,7359,3061,676,192,4,4,0.00,5.33,0.18,0.33,876,564,9.40
8378563200,4/28/2016,5417,2884,711,139,10,11,0.00,2.91,0.49,0.90,871,569,9.48
8378563200,4/29/2016,6175,2982,767,172,7,3,0.00,4.27,0.36,0.25,949,491,8.18
8378563200,4/30/2016,2946,2660,780,121,0,0,0.00,2.34,0.00,0.00,901,539,8.98
8378563200,5/1/2016,11419,3369,669,127,10,71,0.00,2.47,0.56,6.03,877,563,9.38
8378563200,5/2/2016,6064,3491,802,142,4,63,0.00,4.01,0.17,0.63,1011,429,7.15
8378563200,5/3/2016,8712,3784,822,195,20,71,0.00,4.50,1.06,1.34,1108,332,5.53
8378563200,5/4/2016,7875,3110,680,167,10,19,0.00,4.20,0.49,1.56,876,564,9.40
8378563200,5/5/2016,8567,3783,764,214,3,66,0.00,5.74,0.16,0.89,1047,393,6.55
8378563200,5/6/2016,7045,3644,831,166,5,74,0.00,3.78,0.25,1.55,1076,364,6.07
8378563200,5/7/2016,4468,2799,851,158,0,0,0.00,3.54,0.00,0.00,1009,431,7.18
8378563200,5/8/2016,2943,2685,621,139,0,0,0.00,2.33,0.00,0.00,760,680,11.33
8378563200,5/9/2016,8382,3721,772,171,13,71,0.00,4.72,0.66,1.27,1027,413,6.88
8378563200,5/10/2016,6582,3586,840,152,13,63,0.00,3.92,0.64,0.66,1068,372,6.20
8378563200,5/11/2016,9143,3788,763,184,10,72,0.00,5.27,0.59,1.39,1029,411,6.85
8378563200,5/12/2016,4561,1976,433,102,6,8,0.00,2.69,0.27,0.65,549,891,14.85
8583815059,4/12/2016,5014,2650,1237,196,7,0,0.00,3.58,0.33,0.00,1440,0,0.00
8583815059,4/13/2016,5571,2654,1252,163,23,2,0.00,3.23,0.97,0.15,1440,0,0.00
8583815059,4/14/2016,3135,2443,1306,134,0,0,0.00,2.43,0.00,0.00,1440,0,0.00
8583815059,4/15/2016,3430,2505,1375,65,0,0,0.00,0.90,0.00,0.00,1440,0,0.00
8583815059,4/16/2016,5319,2693,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8583815059,4/17/2016,3008,2439,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8583815059,4/18/2016,3864,2536,1309,105,22,4,0.00,1.35,1.06,0.31,1440,0,0.00
8583815059,4/19/2016,5697,2668,1257,166,10,7,0.00,3.44,0.48,0.53,1440,0,0.00
8583815059,4/20/2016,5273,2647,1246,167,27,0,0.00,3.07,1.04,0.00,1440,0,0.00
8583815059,4/21/2016,8538,2883,1229,158,18,35,0.00,3.01,1.02,2.63,1440,0,0.00
8583815059,4/22/2016,8687,2944,1170,212,54,4,0.00,4.08,2.41,0.29,1440,0,0.00
8583815059,4/23/2016,9423,3012,1151,238,44,7,0.00,4.75,2.03,0.53,1440,0,0.00
8583815059,4/24/2016,8286,2889,1188,206,44,2,0.00,4.27,2.05,0.15,1440,0,0.00
8583815059,4/25/2016,4503,2547,1294,122,6,18,0.00,1.81,0.24,1.47,1440,0,0.00
8583815059,4/26/2016,10499,3093,1134,214,91,1,0.00,3.89,4.22,0.07,1440,0,0.00
8583815059,4/27/2016,12474,3142,1229,129,5,77,0.00,2.87,0.27,6.60,1440,0,0.00
8583815059,4/28/2016,6174,2757,1209,203,28,0,0.00,3.61,1.20,0.00,1440,0,0.00
8583815059,4/29/2016,15168,3513,1069,258,67,46,0.00,4.92,3.00,3.90,1440,0,0.00
8583815059,4/30/2016,10085,3164,1093,317,28,2,0.00,6.43,1.28,0.15,1440,0,0.00
8583815059,5/1/2016,4512,2596,1311,117,2,10,0.00,2.04,0.12,0.78,1440,0,0.00
8583815059,5/2/2016,8469,2894,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8583815059,5/3/2016,12015,3212,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8583815059,5/4/2016,3588,2516,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8583815059,5/5/2016,12427,3266,1370,70,0,0,0.00,1.18,0.00,0.00,1440,0,0.00
8583815059,5/6/2016,5843,2683,1250,166,22,2,0.00,3.23,1.19,0.14,1440,0,0.00
8583815059,5/7/2016,6117,2810,1190,250,0,0,0.00,4.77,0.00,0.00,1440,0,0.00
8583815059,5/8/2016,9217,2940,1183,182,72,3,0.00,3.66,3.31,0.22,1440,0,0.00
8583815059,5/9/2016,9877,2947,1260,110,4,66,0.00,1.73,0.17,5.76,1440,0,0.00
8583815059,5/10/2016,8240,2846,1226,162,43,9,0.00,3.72,2.01,0.69,1440,0,0.00
8583815059,5/11/2016,8701,2804,1106,177,71,5,0.00,3.17,3.24,0.37,1359,81,1.35
8583815059,5/12/2016,0,0,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8792009665,4/12/2016,2564,2044,831,116,0,0,0.00,1.64,0.00,0.00,947,493,8.22
8792009665,4/13/2016,1320,1934,806,82,0,0,0.00,0.84,0.00,0.00,888,552,9.20
8792009665,4/14/2016,1219,1963,853,84,0,0,0.00,0.78,0.00,0.00,937,503,8.38
8792009665,4/15/2016,2483,2009,937,126,0,0,0.00,1.59,0.00,0.00,1063,377,6.28
8792009665,4/16/2016,244,1721,1428,12,0,0,0.00,0.16,0.00,0.00,1440,0,0.00
8792009665,4/17/2016,0,1688,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8792009665,4/18/2016,0,1688,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8792009665,4/19/2016,0,1688,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8792009665,4/20/2016,3147,2188,744,139,10,0,0.00,1.74,0.28,0.00,893,547,9.12
8792009665,4/21/2016,144,1720,1431,9,0,0,0.00,0.09,0.00,0.00,1440,0,0.00
8792009665,4/22/2016,4068,2419,817,195,20,1,0.00,2.27,0.28,0.05,1033,407,6.78
8792009665,4/23/2016,5245,2748,795,232,45,8,0.00,2.75,0.44,0.16,1080,360,6.00
8792009665,4/24/2016,400,1799,1410,19,8,3,0.00,0.16,0.05,0.04,1440,0,0.00
8792009665,4/25/2016,0,1688,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8792009665,4/26/2016,1321,1928,1360,80,0,0,0.00,0.85,0.00,0.00,1440,0,0.00
8792009665,4/27/2016,1758,2067,900,112,0,0,0.00,1.13,0.00,0.00,1012,428,7.13
8792009665,4/28/2016,6157,2780,714,310,0,0,0.00,3.94,0.00,0.00,1024,416,6.93
8792009665,4/29/2016,8360,3101,634,380,14,6,0.00,4.93,0.28,0.14,1034,406,6.77
8792009665,4/30/2016,7174,2896,749,301,20,10,0.00,3.91,0.36,0.33,1080,360,6.00
8792009665,5/1/2016,1619,1962,834,79,0,0,0.00,1.04,0.00,0.00,913,527,8.78
8792009665,5/2/2016,1831,2015,916,101,0,0,0.00,1.17,0.00,0.00,1017,423,7.05
8792009665,5/3/2016,2421,2297,739,156,0,0,0.00,1.55,0.00,0.00,895,545,9.08
8792009665,5/4/2016,2283,2067,848,129,0,0,0.00,1.46,0.00,0.00,977,463,7.72
8792009665,5/5/2016,0,1688,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8792009665,5/6/2016,0,1688,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8792009665,5/7/2016,0,1688,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8792009665,5/8/2016,0,1688,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8792009665,5/9/2016,0,1688,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
8792009665,5/10/2016,0,57,48,0,0,0,0.00,0.00,0.00,0.00,48,1392,23.20
8877689391,4/12/2016,23186,3921,1036,312,7,85,0.00,7.82,0.34,12.22,1440,0,0.00
8877689391,4/13/2016,15337,3566,1098,216,18,108,0.00,5.64,0.38,3.55,1440,0,0.00
8877689391,4/14/2016,21129,3793,1061,298,13,68,0.02,7.75,0.59,10.55,1440,0,0.00
8877689391,4/15/2016,13422,3934,1052,281,1,106,0.01,7.01,0.05,0.05,1440,0,0.00
8877689391,4/16/2016,29326,4547,888,429,29,94,0.00,10.71,1.21,13.24,1440,0,0.00
8877689391,4/17/2016,15118,3545,1060,307,15,58,0.00,8.79,0.07,0.00,1440,0,0.00
8877689391,4/18/2016,11423,2761,1215,191,5,29,0.00,5.94,0.27,2.44,1440,0,0.00
8877689391,4/19/2016,18785,3676,1131,214,13,82,0.00,5.03,0.18,12.15,1440,0,0.00
8877689391,4/20/2016,19948,3679,1123,225,19,73,0.00,6.34,0.69,11.02,1440,0,0.00
8877689391,4/21/2016,19377,3659,1119,226,13,82,0.00,4.89,0.42,12.29,1440,0,0.00
8877689391,4/22/2016,18258,3427,1141,236,2,61,0.05,5.97,0.03,10.23,1440,0,0.00
8877689391,4/23/2016,11200,3891,1032,300,6,102,0.01,7.40,0.00,0.00,1440,0,0.00
8877689391,4/24/2016,16674,3455,1148,227,1,64,0.00,4.69,0.01,11.01,1440,0,0.00
8877689391,4/25/2016,12986,3802,1101,218,8,113,0.01,6.27,0.07,2.37,1440,0,0.00
8877689391,4/26/2016,11101,2860,1157,258,3,22,0.00,6.50,0.13,1.76,1440,0,0.00
8877689391,4/27/2016,23629,3808,1104,235,8,93,0.00,7.10,0.44,13.07,1440,0,0.00
8877689391,4/28/2016,14890,3060,1143,231,8,58,0.00,5.97,0.38,4.93,1440,0,0.00
8877689391,4/29/2016,9733,2698,1207,210,5,18,0.00,5.79,0.17,1.38,1440,0,0.00
8877689391,4/30/2016,27745,4398,1089,223,4,124,0.00,4.93,0.08,21.66,1440,0,0.00
8877689391,5/1/2016,10930,2786,1226,166,12,36,0.00,4.57,0.57,3.13,1440,0,0.00
8877689391,5/2/2016,4790,2189,1335,105,0,0,0.00,3.56,0.00,0.00,1440,0,0.00
8877689391,5/3/2016,10818,2817,1189,229,3,19,0.01,6.67,0.10,1.39,1440,0,0.00
8877689391,5/4/2016,18193,3477,1154,212,8,66,0.00,5.53,0.31,10.42,1440,0,0.00
8877689391,5/5/2016,14055,3052,1170,188,15,67,0.00,4.37,0.82,5.46,1440,0,0.00
8877689391,5/6/2016,21727,4015,1095,232,17,96,0.00,6.16,0.29,12.79,1440,0,0.00
8877689391,5/7/2016,12332,4142,1036,271,28,105,0.00,6.99,0.96,0.08,1440,0,0.00
8877689391,5/8/2016,10686,2847,1174,245,4,17,0.00,6.80,0.20,1.08,1440,0,0.00
8877689391,5/9/2016,20226,3710,1131,217,19,73,0.05,6.24,0.80,11.10,1440,0,0.00
8877689391,5/10/2016,10733,2832,1187,224,11,18,0.00,6.28,0.46,1.35,1440,0,0.00
8877689391,5/11/2016,21420,3832,1127,213,12,88,0.00,5.89,0.41,13.22,1440,0,0.00
8877689391,5/12/2016,8064,1849,770,137,1,23,0.00,4.25,0.04,1.82,931,509,8.48
